"Created at:","Aug 10, 2025"
"Applied Filters:"
"Area Median Income","0 - 30%; 30 - 60%; 60 - 80%; 80 - 100%; 100 - 150%; 150%+"
"Building Age","Before 1940; 1940 - 59; 1960 - 79; 1980 - 99; 2000 - 19; 2020+"
"Heating Fuel Type","Utility Gas; Bottled Gas; Electricity; Fuel Oil; Coal; Wood; Solar; Other; None"
"Building Type","1 unit detached; 1 unit attached; 2 units; 3 - 4 units; 5 - 9 units; 10 - 19 units; 20 - 49 units; 50+ units; Boat/RV/Van; Mobile/Trailer"
Rent/Own,"Renter-occupied; Owner-occupied"

"Geography ID",Name,State,County,"Energy Burden (% income)","Energy Burden (% income) (Electricity)","Energy Burden (% income) (Gas)","Energy Burden (% income) (Other)","Avg. Annual Energy Cost ($)","Avg. Annual Energy Cost ($) (Electricity)","Avg. Annual Energy Cost ($) (Gas)","Avg. Annual Energy Cost ($) (Other)","Total Households","Household Income","Black/ African American (% pop.)","American Indian/ Native Alaskan (% pop.)","Asian (% pop.)","Native Hawaiian/ Other Pacific Islander (% pop.)","White Hispanic or Latino (% pop.)","White Non-Hispanic or Latino (% pop.)","Two or More Races (% pop.)","Other Races (% pop.)","Less Than High School (% pop.)","High School (% pop.)","Associates or Some College (% pop.)","Bachelors or Higher (% pop.)"
24021752601,"Census Tract 7526.01, Frederick County",Maryland,"Frederick County",2,1,0,0,2774,1776,449,549,1526,173786,2,0,11,0,0,80,6,1,0,14,25,61
24021752602,"Census Tract 7526.02, Frederick County",Maryland,"Frederick County",2,1,0,1,2990,1740,396,854,866,161581,1,0,1,0,6,87,4,0,4,19,25,52
24021752603,"Census Tract 7526.03, Frederick County",Maryland,"Frederick County",2,1,0,0,2623,1737,541,345,1438,162977,3,0,4,0,2,81,9,1,1,20,25,54
24021752801,"Census Tract 7528.01, Frederick County",Maryland,"Frederick County",2,1,0,1,3063,1652,526,885,797,151966,1,0,1,0,2,94,3,0,7,32,25,36
24021752802,"Census Tract 7528.02, Frederick County",Maryland,"Frederick County",2,1,0,0,2775,1800,417,558,1305,161570,0,0,3,0,0,89,6,1,6,18,23,54
24021752900,"Census Tract 7529, Frederick County",Maryland,"Frederick County",3,1,0,1,3300,1660,442,1198,1303,112462,1,0,0,0,0,98,1,0,4,39,23,33
24021753001,"Census Tract 7530.01, Frederick County",Maryland,"Frederick County",3,2,0,1,3053,2017,367,669,2046,115265,1,0,1,0,1,90,7,1,9,28,28,35
24021753002,"Census Tract 7530.02, Frederick County",Maryland,"Frederick County",3,2,0,1,3155,1984,459,712,958,102235,1,0,0,0,2,92,1,4,14,33,35,17
24021765100,"Census Tract 7651, Frederick County",Maryland,"Frederick County",2,1,0,0,2048,1335,448,265,1858,93206,11,0,5,0,6,66,11,1,12,26,31,31
24021766800,"Census Tract 7668, Frederick County",Maryland,"Frederick County",3,1,0,1,2595,1496,448,651,1474,100727,10,1,1,0,2,77,7,3,14,33,32,21
24021767500,"Census Tract 7675, Frederick County",Maryland,"Frederick County",3,1,0,1,3224,1571,529,1124,1069,121325,1,0,0,0,0,97,2,0,10,45,24,22
24021767600,"Census Tract 7676, Frederick County",Maryland,"Frederick County",2,1,0,1,3095,1797,555,743,1188,147617,10,1,0,0,0,86,2,0,12,19,21,48
24021770700,"Census Tract 7707, Frederick County",Maryland,"Frederick County",2,1,0,0,3156,1810,640,706,1428,161137,0,0,1,0,3,89,5,1,4,21,33,43
24021772200,"Census Tract 7722, Frederick County",Maryland,"Frederick County",2,1,1,0,2162,1266,760,136,779,105202,24,0,0,1,1,69,5,0,8,24,18,49
24021773500,"Census Tract 7735, Frederick County",Maryland,"Frederick County",2,1,0,0,2109,1620,302,187,1630,122134,14,0,3,0,8,62,10,3,4,24,30,42
24021775302,"Census Tract 7753.02, Frederick County",Maryland,"Frederick County",2,1,1,0,2970,1549,737,684,2069,143550,11,0,2,0,1,74,11,1,6,24,25,46
24021775400,"Census Tract 7754, Frederick County",Maryland,"Frederick County",2,2,0,1,2306,1623,143,540,1631,104145,9,0,3,0,1,71,14,1,6,39,36,19
24021775600,"Census Tract 7756, Frederick County",Maryland,"Frederick County",1,1,0,0,2286,1518,475,293,1693,178776,3,0,2,0,3,77,15,0,4,8,26,62
24023000100,"Census Tract 1, Garrett County",Maryland,"Garrett County",3,1,0,1,2968,1224,393,1351,1771,93795,0,0,0,0,1,97,1,0,7,44,32,18
24023000200,"Census Tract 2, Garrett County",Maryland,"Garrett County",3,1,0,1,2553,1296,411,846,1569,99582,1,0,0,0,0,98,0,0,14,38,26,23
24023000300,"Census Tract 3, Garrett County",Maryland,"Garrett County",3,1,0,1,2998,1314,367,1317,1040,103098,1,0,0,0,0,97,0,0,9,36,42,13
24023000400,"Census Tract 4, Garrett County",Maryland,"Garrett County",3,2,1,1,2802,1330,715,757,1151,82051,1,0,1,1,0,93,4,1,13,58,17,11
24023000501,"Census Tract 5.01, Garrett County",Maryland,"Garrett County",2,1,0,1,2884,1353,664,867,803,151126,0,0,0,0,0,99,1,0,2,27,34,37
24023000502,"Census Tract 5.02, Garrett County",Maryland,"Garrett County",2,1,0,0,2588,1361,691,536,1431,142609,5,1,0,0,2,90,2,1,1,23,25,50
24023000601,"Census Tract 6.01, Garrett County",Maryland,"Garrett County",3,1,1,1,2557,1268,567,722,1751,86567,1,0,2,0,0,94,3,0,8,36,26,30
24023000602,"Census Tract 6.02, Garrett County",Maryland,"Garrett County",2,1,0,1,2930,1293,607,1030,649,127794,3,0,0,0,0,94,2,1,5,34,14,46
24023000700,"Census Tract 7, Garrett County",Maryland,"Garrett County",3,2,1,1,2494,1316,689,489,2283,73114,0,0,0,0,0,97,1,1,8,45,28,20
24025301102,"Census Tract 3011.02, Harford County",Maryland,"Harford County",2,1,1,0,3547,1962,1167,418,1302,172708,13,0,11,0,1,65,7,3,7,15,15,63
24025301105,"Census Tract 3011.05, Harford County",Maryland,"Harford County",2,1,0,0,2092,1657,377,58,1396,120660,2,0,1,0,3,90,4,0,5,29,30,36
24025301106,"Census Tract 3011.06, Harford County",Maryland,"Harford County",2,1,0,0,2519,1695,781,43,1505,156613,6,0,3,0,6,76,5,3,3,12,25,60
24025301107,"Census Tract 3011.07, Harford County",Maryland,"Harford County",2,1,0,0,1495,1219,259,17,1831,93588,17,0,4,0,2,72,2,2,4,23,34,38
24025301108,"Census Tract 3011.08, Harford County",Maryland,"Harford County",2,1,1,0,2824,1802,963,59,1409,154936,10,0,3,0,0,79,6,1,0,12,26,62
24025301201,"Census Tract 3012.01, Harford County",Maryland,"Harford County",3,1,0,1,3164,1709,336,1119,751,123634,4,0,1,0,1,90,2,2,4,40,25,31
24025301202,"Census Tract 3012.02, Harford County",Maryland,"Harford County",2,1,1,0,2307,1544,710,53,3065,123833,10,0,8,0,4,74,3,1,2,22,32,44
24025301204,"Census Tract 3012.04, Harford County",Maryland,"Harford County",2,1,0,0,2114,1485,614,15,1533,123811,28,0,2,0,1,63,4,2,1,20,34,45
24025301205,"Census Tract 3012.05, Harford County",Maryland,"Harford County",2,1,0,0,1648,1414,220,14,1927,105673,12,0,7,0,1,74,5,1,1,21,33,45
24025301301,"Census Tract 3013.01, Harford County",Maryland,"Harford County",3,1,1,0,2874,1607,1000,267,1870,108410,24,0,2,0,2,68,2,2,4,36,33,28
24025301302,"Census Tract 3013.02, Harford County",Maryland,"Harford County",2,2,0,0,1532,1364,160,8,2979,83122,61,0,2,0,3,26,6,2,7,18,56,20
24025301401,"Census Tract 3014.01, Harford County",Maryland,"Harford County",2,1,1,0,2207,1489,648,70,3156,121136,16,0,1,0,0,76,3,3,7,19,38,36
24025301402,"Census Tract 3014.02, Harford County",Maryland,"Harford County",2,1,1,0,2319,1447,670,202,1014,114016,20,0,0,0,4,68,6,2,6,27,32,35
24025301601,"Census Tract 3016.01, Harford County",Maryland,"Harford County",2,1,0,0,2121,1507,472,142,2402,107126,40,0,1,0,2,45,9,3,4,26,42,29
24025301602,"Census Tract 3016.02, Harford County",Maryland,"Harford County",2,1,1,0,2647,1693,910,44,2788,120568,44,1,2,0,1,30,21,2,3,21,35,41
24025301703,"Census Tract 3017.03, Harford County",Maryland,"Harford County",2,1,0,0,2453,1650,714,89,1960,143258,37,0,2,0,0,51,7,3,3,20,29,48
24025301704,"Census Tract 3017.04, Harford County",Maryland,"Harford County",2,1,0,0,1519,1337,164,18,1384,93966,23,0,2,0,0,67,6,2,1,17,48,35
24025301705,"Census Tract 3017.05, Harford County",Maryland,"Harford County",2,1,0,0,1703,1357,331,15,981,101488,13,0,5,0,0,79,2,1,0,20,27,53
24025301706,"Census Tract 3017.06, Harford County",Maryland,"Harford County",2,2,1,0,2637,1696,913,28,1183,110411,17,0,2,0,2,73,3,4,0,3,42,55
24025301707,"Census Tract 3017.07, Harford County",Maryland,"Harford County",2,1,1,0,2806,1575,1057,174,1672,150833,37,0,1,0,0,56,6,0,2,14,28,56
24025302100,"Census Tract 3021, Harford County",Maryland,"Harford County",2,1,0,1,3606,2001,637,968,799,164699,1,0,3,0,3,92,1,0,0,26,37,37
24025302200,"Census Tract 3022, Harford County",Maryland,"Harford County",2,1,0,1,3002,1586,528,888,1335,142397,8,0,2,0,3,81,6,0,8,14,26,52
24025302400,"Census Tract 3024, Harford County",Maryland,"Harford County",2,2,1,0,2370,1553,582,235,1654,96229,40,0,2,0,4,44,8,2,12,33,27,27
24025302801,"Census Tract 3028.01, Harford County",Maryland,"Harford County",2,1,1,0,2501,1480,771,250,1446,102814,17,0,2,0,0,71,9,1,11,18,41,29
24025302802,"Census Tract 3028.02, Harford County",Maryland,"Harford County",3,2,1,0,2253,1405,652,196,2013,88447,26,0,6,0,2,50,7,9,15,24,33,28
24025302901,"Census Tract 3029.01, Harford County",Maryland,"Harford County",4,2,1,1,2269,1310,668,291,987,55973,26,0,6,0,4,42,11,11,14,36,35,15
24025302902,"Census Tract 3029.02, Harford County",Maryland,"Harford County",3,2,1,0,2415,1440,856,119,2114,82630,23,1,1,0,7,56,10,1,14,34,33,18
24025303101,"Census Tract 3031.01, Harford County",Maryland,"Harford County",2,1,0,0,3287,2021,622,644,2120,161956,3,0,2,0,1,91,3,0,4,26,21,48
24025303102,"Census Tract 3031.02, Harford County",Maryland,"Harford County",2,1,0,0,3343,2134,695,514,867,177864,2,0,2,0,1,87,6,3,3,15,15,68
24025303201,"Census Tract 3032.01, Harford County",Maryland,"Harford County",2,1,1,0,3442,2032,947,463,1959,158994,2,0,1,0,1,93,3,0,1,19,31,49
24025303203,"Census Tract 3032.03, Harford County",Maryland,"Harford County",2,1,1,0,2638,1555,994,89,1265,115885,0,0,0,0,0,98,1,1,5,34,28,33
24025303204,"Census Tract 3032.04, Harford County",Maryland,"Harford County",2,1,1,0,2800,1736,981,83,1811,141593,3,0,3,0,1,88,2,2,4,17,31,48
24025303205,"Census Tract 3032.05, Harford County",Maryland,"Harford County",2,1,0,0,3562,1965,809,788,598,189136,0,0,1,0,0,95,4,0,1,8,24,67
24025303206,"Census Tract 3032.06, Harford County",Maryland,"Harford County",2,1,1,0,2973,1924,929,120,1254,162402,5,0,1,0,1,89,4,0,5,21,23,50
24025303300,"Census Tract 3033, Harford County",Maryland,"Harford County",2,1,0,1,3466,1697,736,1033,2371,174146,2,0,1,0,2,91,5,0,3,21,25,51
24025303400,"Census Tract 3034, Harford County",Maryland,"Harford County",2,1,1,0,3159,1780,801,578,1759,153792,2,0,8,0,1,86,2,1,2,11,28,59
24025303501,"Census Tract 3035.01, Harford County",Maryland,"Harford County",2,1,1,0,2780,1788,862,130,2804,156211,4,0,6,0,2,76,11,1,7,30,14,49
24025303502,"Census Tract 3035.02, Harford County",Maryland,"Harford County",2,1,0,0,2540,1864,466,210,1234,151861,2,0,0,0,0,94,3,0,3,14,32,52
24025303602,"Census Tract 3036.02, Harford County",Maryland,"Harford County",2,1,1,0,2744,1768,734,242,1353,146051,3,0,6,0,0,87,4,1,3,14,19,64
24025303603,"Census Tract 3036.03, Harford County",Maryland,"Harford County",2,1,1,0,3113,1930,983,200,2170,193108,5,0,4,0,1,77,12,1,1,13,32,54
24025303605,"Census Tract 3036.05, Harford County",Maryland,"Harford County",2,1,1,0,2186,1467,644,75,2730,118127,12,0,7,1,2,72,5,1,4,22,41,33
24025303606,"Census Tract 3036.06, Harford County",Maryland,"Harford County",2,1,0,0,3077,2047,960,70,1061,201075,1,0,5,0,1,86,7,0,4,10,19,67
24025303700,"Census Tract 3037, Harford County",Maryland,"Harford County",2,1,1,0,2929,1719,918,292,1567,127890,1,0,2,0,0,88,6,2,4,19,30,46
24025303801,"Census Tract 3038.01, Harford County",Maryland,"Harford County",2,1,1,0,1849,1231,556,62,1470,88139,3,0,0,1,0,87,4,4,8,23,31,37
24025303802,"Census Tract 3038.02, Harford County",Maryland,"Harford County",2,1,0,0,1939,1266,595,78,785,119701,11,0,2,0,2,80,5,0,4,23,24,49
24025303803,"Census Tract 3038.03, Harford County",Maryland,"Harford County",2,1,0,0,1977,1464,460,53,2258,99781,5,0,8,0,1,79,3,4,6,27,34,32
24025303900,"Census Tract 3039, Harford County",Maryland,"Harford County",2,1,1,0,2282,1513,726,43,988,129522,5,0,1,0,10,72,5,7,4,18,25,53
24025304101,"Census Tract 3041.01, Harford County",Maryland,"Harford County",2,1,0,1,3444,1963,588,893,1688,148918,0,0,5,0,1,89,4,0,2,34,25,39
24025304102,"Census Tract 3041.02, Harford County",Maryland,"Harford County",2,1,0,1,3665,1968,728,969,1360,158283,0,0,0,0,0,96,4,0,2,30,34,34
24025304201,"Census Tract 3042.01, Harford County",Maryland,"Harford County",2,1,0,0,3092,1867,423,802,2472,172527,2,0,5,0,1,84,8,0,8,14,19,59
24025304202,"Census Tract 3042.02, Harford County",Maryland,"Harford County",2,1,0,1,3202,1808,470,924,2171,154713,1,0,0,0,1,95,3,1,5,16,35,45
24025305100,"Census Tract 3051, Harford County",Maryland,"Harford County",2,1,0,1,3728,2064,776,888,2673,162533,1,0,1,0,0,96,1,0,4,31,34,31
24025305200,"Census Tract 3052, Harford County",Maryland,"Harford County",4,2,1,1,4001,1948,1041,1012,1116,106547,2,0,0,0,0,97,1,0,9,38,31,22
24025305300,"Census Tract 3053, Harford County",Maryland,"Harford County",3,2,1,1,3590,1962,823,805,764,128686,10,0,1,0,0,81,7,0,6,35,20,38
24025306100,"Census Tract 3061, Harford County",Maryland,"Harford County",3,2,1,0,1958,1281,575,102,1937,75884,26,0,3,0,1,67,3,1,14,27,35,24
24025306200,"Census Tract 3062, Harford County",Maryland,"Harford County",2,1,1,0,2270,1282,709,279,1009,103537,5,0,0,0,1,74,8,12,14,22,19,46
24025306300,"Census Tract 3063, Harford County",Maryland,"Harford County",2,1,1,0,2912,1593,1129,190,1164,164803,28,1,4,0,0,58,9,0,3,10,18,69
24025306400,"Census Tract 3064, Harford County",Maryland,"Harford County",2,1,1,0,2647,1603,941,103,2699,141549,16,0,3,0,2,69,6,4,2,11,32,56
24025306500,"Census Tract 3065, Harford County",Maryland,"Harford County",1,1,0,0,1454,1242,195,17,895,115248,38,0,1,0,3,47,8,3,2,4,31,64
24027601103,"Census Tract 6011.03, Howard County",Maryland,"Howard County",1,1,0,0,2496,1592,860,44,2088,192592,9,0,25,0,1,56,6,2,3,10,18,69
24027601104,"Census Tract 6011.04, Howard County",Maryland,"Howard County",1,1,0,0,3228,1939,1120,169,2123,238978,8,0,17,0,1,63,11,0,2,8,15,75
24027601105,"Census Tract 6011.05, Howard County",Maryland,"Howard County",1,1,0,0,2045,1424,592,29,2162,171504,14,0,17,0,2,56,8,3,1,8,18,73
24027601107,"Census Tract 6011.07, Howard County",Maryland,"Howard County",2,1,0,0,1839,1403,411,25,1846,114111,10,0,18,0,10,28,21,13,9,18,27,46
24027601108,"Census Tract 6011.08, Howard County",Maryland,"Howard County",1,1,0,0,1671,1394,244,33,1450,156157,14,0,20,0,2,48,7,10,4,8,17,70
24027601203,"Census Tract 6012.03, Howard County",Maryland,"Howard County",1,1,0,0,1934,1323,576,35,2936,145733,51,1,20,0,3,18,3,3,6,11,21,62
24027601204,"Census Tract 6012.04, Howard County",Maryland,"Howard County",1,1,0,0,2018,1478,492,48,2881,154951,28,0,23,0,1,37,10,1,6,8,26,60
24027601205,"Census Tract 6012.05, Howard County",Maryland,"Howard County",1,1,0,0,1841,1346,418,77,1823,124445,29,0,15,0,0,47,7,2,4,13,41,42
24027601206,"Census Tract 6012.06, Howard County",Maryland,"Howard County",2,1,1,0,3210,1906,1052,252,1344,201603,14,0,12,0,0,69,4,0,0,17,16,67
24027602100,"Census Tract 6021, Howard County",Maryland,"Howard County",1,1,0,0,3398,2130,1132,136,2774,248798,11,0,21,0,2,50,15,1,1,7,12,81
24027602201,"Census Tract 6022.01, Howard County",Maryland,"Howard County",1,1,0,0,3063,1992,927,144,1213,234651,2,0,36,0,1,53,7,1,1,7,9,82
24027602202,"Census Tract 6022.02, Howard County",Maryland,"Howard County",1,1,0,0,3001,2002,885,114,1914,208430,8,0,29,0,0,57,4,1,5,9,14,73
24027602302,"Census Tract 6023.02, Howard County",Maryland,"Howard County",1,1,0,0,2435,1686,610,139,2173,184251,17,0,17,0,1,55,8,1,3,7,23,67
24027602303,"Census Tract 6023.03, Howard County",Maryland,"Howard County",1,1,0,0,3358,2067,1181,110,1467,249996,1,0,36,0,0,50,10,2,2,2,8,89
24027602304,"Census Tract 6023.04, Howard County",Maryland,"Howard County",1,1,0,0,3308,2090,1085,133,1617,232276,2,0,36,0,0,55,4,2,1,8,13,78
24027602305,"Census Tract 6023.05, Howard County",Maryland,"Howard County",1,1,0,0,2749,1906,617,226,1585,219072,2,0,17,0,1,74,5,0,0,9,10,81
24027602306,"Census Tract 6023.06, Howard County",Maryland,"Howard County",1,1,0,0,2401,1653,513,235,2355,167401,4,1,36,0,3,51,5,0,4,7,24,64
24027602600,"Census Tract 6026, Howard County",Maryland,"Howard County",2,1,1,0,1851,1193,614,44,3060,117788,16,0,32,0,2,41,3,6,7,15,24,54
24027602700,"Census Tract 6027, Howard County",Maryland,"Howard County",1,1,1,0,2938,1774,1146,18,2068,222603,7,0,23,0,1,60,6,3,0,5,18,78
24027602800,"Census Tract 6028, Howard County",Maryland,"Howard County",1,1,0,0,2435,1710,708,17,2233,167340,15,0,28,0,2,50,5,0,3,8,25,64
24027602900,"Census Tract 6029, Howard County",Maryland,"Howard County",1,1,0,0,1718,1163,538,17,2126,134395,10,2,37,0,5,38,7,2,1,23,9,67
24027603001,"Census Tract 6030.01, Howard County",Maryland,"Howard County",2,1,1,0,2855,1613,944,298,2381,175048,10,0,31,0,2,48,7,2,6,19,16,59
24027603003,"Census Tract 6030.03, Howard County",Maryland,"Howard County",2,1,0,0,3834,2140,851,843,1513,247613,2,0,8,0,1,80,8,0,0,9,15,75
24027603004,"Census Tract 6030.04, Howard County",Maryland,"Howard County",1,1,0,0,3217,1903,923,391,2733,222378,6,1,31,1,1,55,5,1,2,5,16,77
24027604001,"Census Tract 6040.01, Howard County",Maryland,"Howard County",2,1,0,0,3924,2079,967,878,2111,232821,5,0,5,0,3,79,3,4,7,11,21,61
24027604003,"Census Tract 6040.03, Howard County",Maryland,"Howard County",1,1,0,0,3595,2168,758,669,1374,245870,1,0,10,0,0,81,7,1,7,8,16,69
24027604004,"Census Tract 6040.04, Howard County",Maryland,"Howard County",1,1,0,0,4183,2079,1365,739,1440,283604,4,0,9,0,1,82,3,0,0,7,10,82
24027605103,"Census Tract 6051.03, Howard County",Maryland,"Howard County",1,1,0,0,3969,2109,1059,801,1816,267226,7,0,25,0,3,59,5,1,0,7,8,85
24027605104,"Census Tract 6051.04, Howard County",Maryland,"Howard County",1,1,0,0,3638,2191,1034,413,1773,254320,6,0,28,1,1,57,7,1,1,8,12,79
24027605105,"Census Tract 6051.05, Howard County",Maryland,"Howard County",1,1,0,0,3131,1852,1033,246,2597,242944,14,0,29,0,3,47,7,1,0,4,6,90
24027605106,"Census Tract 6051.06, Howard County",Maryland,"Howard County",1,1,0,0,3941,2099,1166,676,1332,280116,11,0,28,0,1,52,7,1,0,1,14,86
24027605401,"Census Tract 6054.01, Howard County",Maryland,"Howard County",1,1,0,0,1839,1407,398,34,2292,142860,33,0,8,0,3,37,11,8,0,9,18,73
24027605403,"Census Tract 6054.03, Howard County",Maryland,"Howard County",2,1,1,0,2253,1443,801,9,1721,126422,37,2,9,0,4,37,10,1,0,10,27,63
24027605404,"Census Tract 6054.04, Howard County",Maryland,"Howard County",1,1,0,0,1264,1004,256,4,2468,135511,25,0,7,0,2,52,10,4,1,8,17,74
24027605502,"Census Tract 6055.02, Howard County",Maryland,"Howard County",2,1,0,0,2330,1691,614,25,1752,155244,41,0,6,0,2,33,17,2,3,6,11,80
24027605503,"Census Tract 6055.03, Howard County",Maryland,"Howard County",2,1,1,0,2589,1675,877,37,2140,136559,28,0,16,0,6,36,14,0,5,9,21,64
24027605504,"Census Tract 6055.04, Howard County",Maryland,"Howard County",1,1,0,0,3591,2150,1161,280,796,301024,2,0,45,0,1,44,7,1,0,3,6,91
24027605505,"Census Tract 6055.05, Howard County",Maryland,"Howard County",1,1,0,0,3345,2049,1271,25,1933,288758,9,0,42,0,1,44,3,1,0,2,5,93
24027605601,"Census Tract 6056.01, Howard County",Maryland,"Howard County",1,1,0,0,1993,1603,345,45,3159,148046,31,0,7,0,1,52,4,4,3,6,17,74
24027605602,"Census Tract 6056.02, Howard County",Maryland,"Howard County",1,1,0,0,2387,1647,566,174,3153,180891,18,0,14,0,1,50,15,1,2,14,11,73
24027606601,"Census Tract 6066.01, Howard County",Maryland,"Howard County",2,1,1,0,2939,1722,1148,69,1298,178148,23,0,5,0,1,58,8,5,2,13,22,64
24027606603,"Census Tract 6066.03, Howard County",Maryland,"Howard County",2,1,1,0,2237,1511,646,80,3062,129021,36,0,9,0,12,30,8,4,3,10,27,60
24027606604,"Census Tract 6066.04, Howard County",Maryland,"Howard County",1,1,0,0,2194,1563,624,7,1576,155601,33,0,9,0,2,41,7,8,1,8,27,64
24027606606,"Census Tract 6066.06, Howard County",Maryland,"Howard County",1,1,0,0,1559,1261,291,7,2147,136116,34,0,12,0,6,32,9,6,9,17,14,60
24027606607,"Census Tract 6066.07, Howard County",Maryland,"Howard County",2,1,1,0,2544,1655,849,40,1593,167933,25,0,5,0,6,56,5,4,5,5,17,73
24027606701,"Census Tract 6067.01, Howard County",Maryland,"Howard County",1,1,0,0,3012,1655,767,590,922,208348,21,0,4,0,1,69,5,0,0,8,17,75
24027606704,"Census Tract 6067.04, Howard County",Maryland,"Howard County",1,1,0,0,1675,1418,231,26,2690,122421,33,2,22,0,1,39,4,0,7,15,21,58
24027606706,"Census Tract 6067.06, Howard County",Maryland,"Howard County",1,1,0,0,2207,1508,677,22,2063,175992,19,0,17,0,2,57,4,0,1,7,19,74
24027606708,"Census Tract 6067.08, Howard County",Maryland,"Howard County",1,1,0,0,1704,1407,282,15,2540,130556,35,0,9,0,5,39,9,2,0,19,20,61
24027606803,"Census Tract 6068.03, Howard County",Maryland,"Howard County",1,1,0,0,1656,1365,255,36,2467,151138,32,0,7,0,1,54,5,1,2,5,30,64
24027606804,"Census Tract 6068.04, Howard County",Maryland,"Howard County",1,1,0,0,1608,1472,125,11,1211,173205,30,0,7,0,2,55,6,0,0,4,18,78
24027606805,"Census Tract 6068.05, Howard County",Maryland,"Howard County",1,1,0,0,2882,1794,980,108,1706,211004,11,0,22,0,2,55,4,6,1,8,23,67
24027606807,"Census Tract 6068.07, Howard County",Maryland,"Howard County",1,1,0,0,3122,1880,1100,142,757,241331,11,0,31,0,0,46,10,2,1,4,7,89
24027606808,"Census Tract 6068.08, Howard County",Maryland,"Howard County",1,1,0,0,2342,1655,546,141,1987,192902,32,0,17,0,0,40,9,1,1,4,16,79
24027606901,"Census Tract 6069.01, Howard County",Maryland,"Howard County",2,1,0,0,2210,1521,605,84,2429,143306,35,0,11,0,5,36,7,7,9,18,29,44
24027606904,"Census Tract 6069.04, Howard County",Maryland,"Howard County",1,1,0,0,1833,1535,291,7,1510,138037,39,0,19,0,1,32,5,4,4,22,22,52
24027606905,"Census Tract 6069.05, Howard County",Maryland,"Howard County",1,1,0,0,1959,1491,358,110,3002,150868,37,0,9,0,2,46,6,1,1,8,27,63
24027606906,"Census Tract 6069.06, Howard County",Maryland,"Howard County",2,1,1,0,2649,1575,847,227,2160,153894,28,0,18,0,5,33,6,11,7,14,14,64
24027606907,"Census Tract 6069.07, Howard County",Maryland,"Howard County",1,1,0,0,1580,1168,291,121,2389,110399,51,0,6,0,3,20,7,13,8,24,21,47
24029950100,"Census Tract 9501, Kent County",Maryland,"Kent County",3,2,1,1,3652,2248,795,609,1481,117310,9,0,1,0,2,74,4,11,15,28,29,28
24029950200,"Census Tract 9502, Kent County",Maryland,"Kent County",3,2,1,1,3833,2264,876,693,1799,119346,13,0,1,0,0,81,4,0,5,45,18,32
24029950300,"Census Tract 9503, Kent County",Maryland,"Kent County",3,2,1,0,2656,1911,474,271,2505,89088,22,0,2,0,3,70,3,1,9,24,22,45
24029950400,"Census Tract 9504, Kent County",Maryland,"Kent County",3,2,1,0,3603,2083,994,526,1378,122117,13,0,0,0,0,81,5,1,7,26,15,52
24029950500,"Census Tract 9505, Kent County",Maryland,"Kent County",4,2,1,1,3239,2029,697,513,1212,91547,6,0,0,0,1,86,2,6,11,32,26,31
24031700101,"Census Tract 7001.01, Montgomery County",Maryland,"Montgomery County",2,1,0,0,3770,2157,738,875,1576,217993,9,0,8,0,4,69,7,2,6,11,16,66
24031700103,"Census Tract 7001.03, Montgomery County",Maryland,"Montgomery County",2,1,0,0,3651,2189,991,471,1851,215961,12,0,15,0,2,62,1,8,4,17,17,63
24031700104,"Census Tract 7001.04, Montgomery County",Maryland,"Montgomery County",2,1,0,0,2392,1949,426,17,1699,140357,26,1,10,0,13,28,11,11,10,11,22,56
